KS,Marshall,Waterville
KS,Doniphan,Wathena
KS,Coffey,Waverly
KS,Jewell,Webber
KS,Cherokee,Weir
KS,Anderson,Welda
KS,Sumner,Wellington
KS,Franklin,Wellsville
KS,Wallace,Weskan
KS,Cherokee,West Mineral
KS,Pottawatomie,Westmoreland
KS,Anderson,Westphalia
KS,Nemaha,Wetmore
KS,Pottawatomie,Wheaton
KS,Morris,White City
KS,Doniphan,White Cloud
KS,Butler,Whitewater
KS,Jackson,Whiting
KS,Sedgwick,Wichita
KS,Franklin,Williamsburg
KS,Comanche,Wilmore
KS,Morris,Wilsey
KS,Ellsworth,Wilson
KS,Jefferson,Winchester
KS,Mcpherson,Windom
KS,Cowley,Winfield
KS,Logan,Winona
KS,Dickinson,Woodbine
KS,Rooks,Woodston
KS,Ford,Wright
KS,Woodson,Yates Center
KS,Reno,Yoder
KS,Kingman,Zenda
KY,Butler,Aberdeen
KY,Logan,Adairville
KY,Lawrence,Adams
KY,Allen,Adolphus
KY,Harlan,Ages Brookside
KY,Clinton,Albany
KY,Campbell,Alexandria
KY,Todd,Allegre
KY,Floyd,Allen
KY,Todd,Allensville
KY,Calloway,Almo
KY,Clinton,Alpha
KY,Warren,Alvaton
KY,Jackson,Annville
KY,Greenup,Argillite
KY,Bell,Arjay
KY,Carlisle,Arlington
KY,Knox,Artemus
KY,Perry,Ary
KY,Pike,Ashcamp
KY,Leslie,Asher
KY,Boyd,Ashland
KY,Breathitt,Athol
KY,Logan,Auburn
KY,Bracken,Augusta
KY,Barren,Austin
KY,Floyd,Auxier
KY,Perry,Avawam
KY,Shelby,Bagdad
KY,Cumberland,Bakerton
KY,Ballard,Bandana
KY,Floyd,Banner
KY,Knox,Barbourville
KY,Nelson,Bardstown
KY,Carlisle,Bardwell
KY,Ballard,Barlow
KY,Henderson,Baskett
KY,Meade,Battletown
KY,Harlan,Baxter
KY,Breathitt,Bays
KY,Leslie,Bear Branch
KY,Lee,Beattyville
KY,Metcalfe,Beaumont
KY,Martin,Beauty
KY,Floyd,Beaver
KY,Ohio,Beaver Dam
KY,Trimble,Bedford
KY,Edmonson,Bee Spring
KY,Muhlenberg,Beech Creek
KY,Mclean,Beech Grove
KY,Muhlenberg,Beechmont
KY,Pike,Belcher
KY,Pike,Belfry
KY,Campbell,Bellevue
KY,Muhlenberg,Belton
KY,Harlan,Benham
KY,Marshall,Benton
KY,Madison,Berea
KY,Harrison,Berry
KY,Wolfe,Bethany
KY,Casey,Bethelridge
KY,Henry,Bethlehem
KY,Floyd,Betsy Layne
KY,Bell,Beverly
KY,Floyd,Bevinsville
KY,Grayson,Big Clifty
KY,Clay,Big Creek
KY,Harlan,Big Laurel
KY,Madison,Bighill
KY,Knox,Bimble
KY,Letcher,Blackey
KY,Webster,Blackford
KY,Lawrence,Blaine
KY,Harlan,Bledsoe
KY,Nelson,Bloomfield
KY,Floyd,Blue River
KY,Graves,Boaz
KY,Hart,Bonnieville
KY,Perry,Bonnyman
KY,Owsley,Booneville
KY,Johnson,Boons Camp
KY,Nelson,Boston
KY,Warren,Bowling Green
KY,Marion,Bradfordsville
KY,Meade,Brandenburg
KY,Adair,Breeding
KY,Muhlenberg,Bremen
KY,Rockcastle,Brodhead
KY,Pulaski,Bronston
KY,Butler,Brooklyn
KY,Bullitt,Brooks
KY,Bracken,Brooksville
KY,Muhlenberg,Browder
KY,Edmonson,Brownsville
KY,Knox,Bryants Store
KY,Garrard,Bryantsville
KY,Perry,Buckhorn
KY,Oldham,Buckner
KY,Larue,Buffalo
KY,Perry,Bulan
KY,Letcher,Burdine
KY,Mercer,Burgin
KY,Cumberland,Burkesville
KY,Boone,Burlington
KY,Livingston,Burna
KY,Pulaski,Burnside
KY,Laurel,Bush
KY,Perry,Busy
KY,Pendleton,Butler
KY,Floyd,Bypro
KY,Trigg,Cadiz
KY,Mclean,Calhoun
KY,Campbell,California
KY,Marshall,Calvert City
KY,Bell,Calvin
KY,Lewis,Camp Dix
KY,Henry,Campbellsburg
KY,Taylor,Campbellsville
KY,Wolfe,Campton
KY,Pike,Canada
KY,Adair,Cane Valley
KY,Grayson,Caneyville
KY,Hart,Canmer
KY,Morgan,Cannel City
KY,Knox,Cannon
KY,Nicholas,Carlisle
KY,Knott,Carrie
KY,Carroll,Carrollton
KY,Carter,Carter
KY,Boyd,Catlettsburg
KY,Barren,Cave City
KY,Harlan,Cawood
KY,Hardin,Cecilia
KY,Metcalfe,Center
KY,Ohio,Centertown
KY,Muhlenberg,Central City
KY,Trigg,Cerulean
KY,Nelson,Chaplin
KY,Leslie,Chappell
KY,Perry,Chavies
KY,Magoffin,Cisco
KY,Grayson,Clarkson
KY,Webster,Clay
KY,Powell,Clay City
KY,Breathitt,Clayhole
KY,Rowan,Clearfield
KY,Muhlenberg,Cleaton
KY,Bullitt,Clermont
KY,Todd,Clifty
KY,Hickman,Clinton
KY,Harlan,Closplint
KY,Breckinridge,Cloverport
KY,Harlan,Coalgood
KY,Harlan,Coldiron
KY,Adair,Columbia
KY,Hickman,Columbus
KY,Perry,Combs
KY,Leslie,Confluence
KY,Whitley,Corbin
KY,Grant,Corinth
KY,Perry,Cornettsville
KY,Henderson,Corydon
KY,Kenton,Covington
KY,Nelson,Coxs Creek
KY,Lincoln,Crab Orchard
KY,Harlan,Cranks
KY,Crittenden,Crayne
KY,Oldham,Crestwood
KY,Grant,Crittenden
KY,Morgan,Crockett
KY,Christian,Crofton
KY,Letcher,Cromona
KY,Ohio,Cromwell
KY,Hart,Cub Run
KY,Harlan,Cumberland
KY,Carlisle,Cunningham
KY,Daviess,Curdsville
KY,Breckinridge,Custer
KY,Harrison,Cynthiana
KY,Jackson,Dabolt
KY,Floyd,Dana
KY,Boyle,Danville
KY,Floyd,David
KY,Hopkins,Dawson Springs
KY,Harlan,Dayhoit
KY,Campbell,Dayton
KY,Pendleton,De Mossville
KY,Letcher,Deane
KY,Martin,Debord
KY,Perry,Delphia
KY,Knott,Dema
KY,Menifee,Denniston
KY,Carter,Denton
KY,Johnson,Denver
KY,Knox,Dewitt
KY,Calloway,Dexter
KY,Perry,Dice
KY,Webster,Dixon
KY,Pike,Dorton
KY,Mason,Dover
KY,Warren,Drake
KY,Muhlenberg,Drakesboro
KY,Floyd,Drift
KY,Grant,Dry Ridge
KY,Cumberland,Dubre
KY,Butler,Dunbar
KY,Ohio,Dundee
KY,Muhlenberg,Dunmor
KY,Casey,Dunnville
KY,Floyd,Dwale
KY,Perry,Dwarf
KY,Crittenden,Dycusburg
KY,Hopkins,Earlington
KY,Laurel,East Bernstadt
KY,Johnson,East Point
KY,Floyd,Eastern
KY,Hardin,Eastview
KY,Jefferson,Eastwood
KY,Lyon,Eddyville
KY,Metcalfe,Edmonton
KY,Magoffin,Edna
KY,Barren,Eighty Eight
KY,Meade,Ekron
KY,Hardin,Elizabethtown
KY,Fleming,Elizaville
KY,Taylor,Elk Horn
KY,Morgan,Elkfork
KY,Pike,Elkhorn City
KY,Todd,Elkton
KY,Rowan,Elliottville
KY,Magoffin,Elsie
KY,Lewis,Emerson
KY,Henry,Eminence
KY,Whitley,Emlyn
KY,Knott,Emmalena
KY,Letcher,Eolia
KY,Clay,Eriline
KY,Kenton,Erlanger
KY,Letcher,Ermine
KY,Leslie,Essie
KY,Barren,Etoile
KY,Pulaski,Eubank
KY,Harlan,Evarts
KY,Fleming,Ewing
KY,Morgan,Ezel
KY,Jefferson,Fairdale
KY,Nelson,Fairfield
KY,Adair,Fairplay
KY,Christian,Fairview
KY,Magoffin,Falcon
KY,Clay,Fall Rock
KY,Grayson,Falls Of Rough
KY,Pendleton,Falmouth
KY,Graves,Fancy Farm
KY,Rowan,Farmers
KY,Graves,Farmington
KY,Pike,Fedscreek
KY,Pulaski,Ferguson
KY,Shelby,Finchville
KY,Lewis,Firebrick
KY,Jefferson,Fisherville
KY,Knott,Fisty
KY,Knox,Flat Lick
KY,Johnson,Flatgap
KY,Greenup,Flatwoods
KY,Fleming,Flemingsburg
KY,Boone,Florence
KY,Clark,Ford
KY,Pike,Fords Branch
KY,Ohio,Fordsville
KY,Pike,Forest Hills
KY,Christian,Fort Campbell
KY,Hardin,Fort Knox
KY,Campbell,Fort Thomas
KY,Bracken,Foster
KY,Monroe,Fountain Run
KY,Knox,Fourmile
KY,Bell,Frakes
KY,Franklin,Frankfort
KY,Simpson,Franklin
KY,Caldwell,Fredonia
KY,Pike,Freeburn
KY,Menifee,Frenchburg
KY,Kenton,Ft Mitchell
KY,Fulton,Fulton
KY,Monroe,Gamaliel
KY,Magoffin,Gapville
KY,Breckinridge,Garfield
KY,Knott,Garner
KY,Clay,Garrard
KY,Floyd,Garrett
KY,Lewis,Garrison
KY,Perry,Gays Creek
KY,Scott,Georgetown
KY,Bracken,Germantown
KY,Carroll,Ghent
KY,Marshall,Gilbertsville
KY,Knox,Girdler
KY,Barren,Glasgow
KY,Gallatin,Glencoe
KY,Hardin,Glendale
KY,Adair,Glens Fork
KY,Jefferson,Glenview
KY,Clay,Goose Rock
KY,Letcher,Gordon
KY,Oldham,Goshen
KY,Christian,Gracey
KY,Adair,Gradyville
KY,Muhlenberg,Graham
KY,Carter,Grahn
KY,Livingston,Grand Rivers
KY,Marion,Gravel Switch
KY,Knox,Gray
KY,Jackson,Gray Hawk
KY,Harlan,Grays Knob
KY,Carter,Grayson
KY,Knox,Green Road
KY,Green,Greensburg
KY,Greenup,Greenup
KY,Muhlenberg,Greenville
KY,Floyd,Grethel
KY,Harlan,Gulston
KY,Magoffin,Gunlock
KY,Meade,Guston
KY,Todd,Guthrie
KY,Warren,Hadley
KY,Johnson,Hagerhill
KY,Rowan,Haldeman
KY,Allen,Halfway
KY,Letcher,Hallie
KY,Calloway,Hamlin
KY,Livingston,Hampton
KY,Hopkins,Hanson
KY,Perry,Happy
KY,Perry,Hardburly
KY,Marshall,Hardin
KY,Breckinridge,Hardinsburg
KY,Pike,Hardy
KY,Hart,Hardyville
KY,Harlan,Harlan
KY,Breckinridge,Harned
KY,Floyd,Harold
KY,Jefferson,Harrods Creek
KY,Mercer,Harrodsburg
KY,Ohio,Hartford
KY,Hancock,Hawesville
KY,Perry,Hazard
KY,Calloway,Hazel
KY,Wolfe,Hazel Green
KY,Boone,Hebron
KY,Lee,Heidelberg
KY,Knox,Heidrick
KY,Pike,Hellier
KY,Leslie,Helton
KY,Henderson,Henderson
KY,Christian,Herndon
KY,Monroe,Hestand
KY,Floyd,Hi Hat
KY,Fulton,Hickman
KY,Graves,Hickory
KY,Fleming,Hillsboro
KY,Bullitt,Hillview
KY,Clay,Hima
KY,Knott,Hindman
KY,Knox,Hinkle
KY,Barren,Hiseville
KY,Carter,Hitchins
KY,Larue,Hodgenville
KY,Allen,Holland
KY,Harlan,Holmes Mill
KY,Montgomery,Hope
KY,Christian,Hopkinsville
KY,Ohio,Horse Branch
KY,Hart,Horse Cave
KY,Leslie,Hoskinston
KY,Pike,Huddy
KY,Breckinridge,Hudson
KY,Floyd,Hueysville
KY,Bell,Hulen
KY,Butler,Huntsville
KY,Lincoln,Hustonville
KY,Leslie,Hyden
KY,Kenton,Independence
KY,Martin,Inez
KY,Bell,Ingram
KY,Estill,Irvine
KY,Breckinridge,Irvington
KY,Mclean,Island
KY,Owsley,Island City
KY,Letcher,Isom
KY,Elliott,Isonville
KY,Floyd,Ivel
KY,Magoffin,Ivyton
KY,Letcher,Jackhorn
KY,Breathitt,Jackson
KY,Carter,Jacobs
KY,Russell,Jamestown
KY,Perry,Jeff
KY,Montgomery,Jeffersonville
KY,Letcher,Jenkins
KY,Letcher,Jeremiah
KY,Butler,Jetson
KY,Pike,Jonancy
KY,Grant,Jonesville
KY,Boyle,Junction City
KY,Johnson,Keaton
KY,Laurel,Keavy
KY,Jessamine,Keene
KY,Kenton,Kenton
KY,Harlan,Kenvir
KY,Bell,Kettle Island
KY,Ballard,Kevil
KY,Pike,Kimper
KY,Lincoln,Kings Mountain
KY,Calloway,Kirksey
KY,Knott,Kite
KY,Adair,Knifley
KY,Metcalfe,Knob Lick
KY,Perry,Krypton
KY,Lyon,Kuttawa
KY,Ballard,La Center
KY,Christian,La Fayette
KY,Oldham,La Grange
KY,Floyd,Lackey
KY,Garrard,Lancaster
KY,Floyd,Langley
KY,Kenton,Latonia
KY,Anderson,Lawrenceburg
KY,Johnson,Leander
KY,Marion,Lebanon
KY,Bullitt,Lebanon Junction
KY,Knott,Leburn
KY,Livingston,Ledbetter
KY,Wolfe,Lee City
KY,Grayson,Leitchfield
KY,Harlan,Lejunior
KY,Owsley,Lerose
KY,Letcher,Letcher
KY,Logan,Lewisburg
KY,Hancock,Lewisport
KY,Fayette,Lexington
KY,Casey,Liberty
KY,Pike,Lick Creek
KY,Laurel,Lily
KY,Edmonson,Lindseyville
KY,Letcher,Linefork
KY,Knott,Littcarr
KY,Mclean,Livermore
KY,Rockcastle,Livingston
KY,Greenup,Lloyd
KY,Henry,Lockport
KY,Laurel,London
KY,Lee,Lone
KY,Pike,Lookout
KY,Marion,Loretto
KY,Breathitt,Lost Creek
KY,Lawrence,Louisa
KY,Jefferson,Louisville
KY,Ballard,Lovelaceville
KY,Martin,Lovely
KY,Graves,Lowes
KY,Lawrence,Lowmansville
KY,Harlan,Loyall
KY,Barren,Lucas
KY,Harlan,Lynch
KY,Graves,Lynnville
KY,Daviess,Maceo
KY,Washington,Mackville
KY,Hopkins,Madisonville
KY,Larue,Magnolia
KY,Pike,Majestic
KY,Knott,Mallie
KY,Morgan,Malone
KY,Edmonson,Mammoth Cave
KY,Clay,Manchester
KY,Hopkins,Manitou
KY,Taylor,Mannsville
KY,Daviess,Maple Mount
KY,Crittenden,Marion
KY,Cumberland,Marrowbone
KY,Mccreary,Marshes Siding
KY,Lawrence,Martha
KY,Floyd,Martin
KY,Harlan,Mary Alice
KY,Laurel,Marydell
KY,Grant,Mason
KY,Jefferson,Masonic Home
KY,Graves,Mayfield
KY,Letcher,Mayking
KY,Mason,Mayslick
KY,Mason,Maysville
KY,Lawrence,Mazie
KY,Pike,Mc Andrews
KY,Pike,Mc Carr
KY,Breckinridge,Mc Daniels
KY,Floyd,Mc Dowell
KY,Ohio,Mc Henry
KY,Jackson,Mc Kee
KY,Lincoln,Mc Kinney
KY,Breckinridge,Mc Quady
KY,Letcher,Mc Roberts
KY,Pike,Mc Veigh
KY,Johnson,Meally
KY,Menifee,Means
KY,Graves,Melber
KY,Campbell,Melbourne
KY,Floyd,Melvin
KY,Casey,Middleburg
KY,Bell,Middlesboro
KY,Woodford,Midway
KY,Fayette,Migrate
KY,Carlisle,Milburn
KY,Bracken,Milford
KY,Wayne,Mill Springs
KY,Bourbon,Millersburg
KY,Letcher,Millstone
KY,Adair,Milltown
KY,Grayson,Millwood
KY,Trimble,Milton
KY,Mason,Minerva
KY,Floyd,Minnie
KY,Bell,Miracle
KY,Owsley,Mistletoe
KY,Boyle,Mitchellsburg
KY,Morgan,Mize
KY,Wayne,Monticello
KY,Nicholas,Moorefield
KY,Rowan,Morehead
KY,Union,Morganfield
KY,Butler,Morgantown
KY,Kenton,Morning View
KY,Hopkins,Mortons Gap
KY,Spencer,Mount Eden
KY,Monroe,Mount Hermon
KY,Robertson,Mount Olivet
KY,Larue,Mount Sherman
KY,Montgomery,Mount Sterling
KY,Rockcastle,Mount Vernon
KY,Bullitt,Mount Washington
KY,Knott,Mousie
KY,Pike,Mouthcard
KY,Leslie,Mozelle
KY,Meade,Muldraugh
KY,Hart,Munfordville
KY,Calloway,Murray
KY,Fleming,Muses Mills
KY,Pike,Myra
KY,Pulaski,Nancy
KY,Nelson,Nazareth
KY,Hopkins,Nebo
KY,Letcher,Neon
KY,Marion,Nerinx
KY,Whitley,Nevisdale
KY,Henry,New Castle
KY,Calloway,New Concord
KY,Nelson,New Haven
KY,Nelson,New Hope
KY,Owen,New Liberty
KY,Campbell,Newport
KY,Jessamine,Nicholasville
KY,Bourbon,North Middletown
KY,Hopkins,Nortonville
KY,Christian,Oak Grove
KY,Warren,Oakland
KY,Johnson,Oil Springs
KY,Ohio,Olaton
KY,Carter,Olive Hill
KY,Logan,Olmstead
KY,Bath,Olympia
KY,Clay,Oneida
KY,Morgan,Ophir
KY,Rockcastle,Orlando
KY,Daviess,Owensboro
KY,Owen,Owenton
KY,Bath,Owingsville
KY,Mccracken,Paducah
KY,Garrard,Paint Lick
KY,Johnson,Paintsville
KY,Bourbon,Paris
KY,Barren,Park City
KY,Mccreary,Parkers Lake
KY,Boyle,Parksville
KY,Letcher,Partridge
KY,Harlan,Pathfork
KY,Meade,Payneville
KY,Hancock,Pellville
KY,Christian,Pembroke
KY,Henry,Pendleton
KY,Muhlenberg,Penrod
KY,Jackson,Peoples
KY,Owen,Perry Park
KY,Boyle,Perryville
KY,Boone,Petersburg
KY,Oldham,Pewee Valley
KY,Pike,Phelps
KY,Daviess,Philpot
KY,Pike,Phyllis
KY,Pike,Pikeville
KY,Martin,Pilgrim
KY,Mccreary,Pine Knot
KY,Wolfe,Pine Ridge
KY,Knott,Pine Top
KY,Bell,Pineville
KY,Pike,Pinsonfork
KY,Knott,Pippa Passes
KY,Laurel,Pittsburg
KY,Henry,Pleasureville
KY,Fleming,Plummers Landing
KY,Webster,Poole
KY,Henry,Port Royal
KY,Muhlenberg,Powderly
KY,Letcher,Premium
KY,Bath,Preston
KY,Floyd,Prestonsburg
KY,Lee,Primrose
KY,Caldwell,Princeton
KY,Floyd,Printer
KY,Jefferson,Prospect
KY,Webster,Providence
KY,Butler,Provo
KY,Harlan,Putney
KY,Lewis,Quincy
KY,Pike,Raccoon
KY,Hardin,Radcliff
KY,Pike,Ransom
KY,Knott,Raven
KY,Estill,Ravenna
KY,Marion,Raywick
KY,Knott,Redfox
KY,Henderson,Reed
KY,Pike,Regina
KY,Rockcastle,Renfro Valley
KY,Mccreary,Revelo
KY,Hancock,Reynolds Station
KY,Meade,Rhodelia
KY,Owsley,Ricetown
KY,Warren,Richardsville
KY,Madison,Richmond
KY,Hardin,Rineyville
KY,Johnson,River
KY,Leslie,Roark
KY,Henderson,Robards
KY,Pike,Robinson Creek
KY,Butler,Rochester
KY,Warren,Rockfield
KY,Whitley,Rockholds
KY,Pike,Rockhouse
KY,Ohio,Rockport
KY,Edmonson,Rocky Hill
KY,Wolfe,Rogers
KY,Ohio,Rosine
KY,Edmonson,Roundhill
KY,Breathitt,Rousseau
KY,Perry,Rowdy
KY,Letcher,Roxana
KY,Magoffin,Royalton
KY,Mclean,Rumsey
KY,Boyd,Rush
KY,Greenup,Russell
KY,Russell,Russell Springs
KY,Logan,Russellville
KY,Mclean,Sacramento
KY,Scott,Sadieville
KY,Washington,Saint Catharine
KY,Hopkins,Saint Charles
KY,Marion,Saint Francis
KY,Lee,Saint Helens
KY,Marion,Saint Mary
KY,Lewis,Saint Paul
KY,Livingston,Salem
KY,Bath,Salt Lick
KY,Mercer,Salvisa
KY,Magoffin,Salyersville
KY,Carroll,Sanders
KY,Jackson,Sandgap
KY,Elliott,Sandy Hook
KY,Knott,Sassafras
KY,Perry,Saul
KY,Knox,Scalf
KY,Pulaski,Science Hill
KY,Allen,Scottsville
KY,Perry,Scuddy
KY,Breckinridge,Se Ree
KY,Webster,Sebree
KY,Letcher,Seco
KY,Graves,Sedalia
KY,Clay,Sextons Creek
KY,Todd,Sharon Grove
KY,Bath,Sharpsburg
KY,Pike,Shelbiana
KY,Pike,Shelby Gap
KY,Shelby,Shelbyville
KY,Bullitt,Shepherdsville
KY,Pike,Sidney
KY,Whitley,Siler
KY,Campbell,Silver Grove
KY,Shelby,Simpsonville
KY,Johnson,Sitka
KY,Leslie,Sizerock
KY,Powell,Slade
KY,Webster,Slaughters
KY,Perry,Slemp
KY,Leslie,Smilax
KY,Henderson,Smith Mills
KY,Henry,Smithfield
KY,Livingston,Smithland
KY,Warren,Smiths Grove
KY,Carter,Soldier
KY,Pulaski,Somerset
KY,Hardin,Sonora
KY,Muhlenberg,South Carrollton
KY,Greenup,South Portsmouth
KY,Greenup,South Shore
KY,Logan,South Union
KY,Pike,South Williamson
KY,Gallatin,Sparta
KY,Henderson,Spottsville
KY,Washington,Springfield
KY,Johnson,Staffordsville
KY,Johnson,Stambaugh
KY,Scott,Stamping Ground
KY,Lincoln,Stanford
KY,Daviess,Stanley
KY,Powell,Stanton
KY,Floyd,Stanville
KY,Mccreary,Stearns
KY,Pike,Steele
KY,Breckinridge,Stephensport
KY,Leslie,Stinnett
KY,Pike,Stone
KY,Bell,Stoney Fork
KY,Pike,Stopover
KY,Mccreary,Strunk
KY,Union,Sturgis
KY,Union,Sullivan
KY,Henry,Sulphur
KY,Metcalfe,Summer Shade
KY,Green,Summersville
KY,Hardin,Summit
KY,Edmonson,Sweeden
KY,Graves,Symsonia
KY,Breathitt,Talbert
KY,Pulaski,Tateville
KY,Spencer,Taylorsville
KY,Floyd,Teaberry
KY,Johnson,Thelma
KY,Letcher,Thornton
KY,Leslie,Thousandsticks
KY,Livingston,Tiline
KY,Pike,Toler
KY,Lewis,Tollesboro
KY,Crittenden,Tolu
KY,Martin,Tomahawk
KY,Monroe,Tompkinsville
KY,Knott,Topmost
KY,Harlan,Totz
KY,Floyd,Tram
KY,Todd,Trenton
KY,Knox,Trosper
KY,Henry,Turners Station
KY,Johnson,Tutor Key
KY,Jackson,Tyner
KY,Lawrence,Ulysses
KY,Boone,Union
KY,Breckinridge,Union Star
KY,Union,Uniontown
KY,Hardin,Upton
KY,Daviess,Utica
KY,Johnson,Van Lear
KY,Lewis,Vanceburg
KY,Breathitt,Vancleve
KY,Pike,Varney
KY,Boone,Verona
KY,Woodford,Versailles
KY,Knott,Vest
KY,Perry,Vicco
KY,Owsley,Vincent
KY,Hardin,Vine Grove
KY,Perry,Viper
KY,Pike,Virgie
KY,Madison,Waco
KY,Shelby,Waddy
KY,Knox,Walker
KY,Fleming,Wallingford
KY,Harlan,Wallins Creek
KY,Boone,Walton
KY,Jackson,Waneta
KY,Leslie,Warbranch
KY,Martin,Warfield
KY,Gallatin,Warsaw
KY,Mason,Washington
KY,Graves,Water Valley
KY,Cumberland,Waterview
KY,Union,Waverly
KY,Floyd,Wayland
KY,Lincoln,Waynesburg
KY,Lawrence,Webbville
KY,Breckinridge,Webster
KY,Floyd,Weeksbury
KY,Butler,Welchs Creek
KY,Menifee,Wellington
KY,Leslie,Wendover
KY,Morgan,West Liberty
KY,Daviess,West Louisville
KY,Mccracken,West Paducah
KY,Hardin,West Point
KY,Pulaski,West Somerset
KY,Johnson,West Van Lear
KY,Oldham,Westport
KY,Breckinridge,Westview
KY,Webster,Wheatcroft
KY,Floyd,Wheelwright
KY,Breathitt,Whick
KY,Hardin,White Mills
KY,Hopkins,White Plains
KY,Letcher,Whitesburg
KY,Daviess,Whitesville
KY,Mccreary,Whitley City
KY,Ballard,Wickliffe
KY,Rockcastle,Wildie
KY,Carter,Willard
KY,Whitley,Williamsburg
KY,Johnson,Williamsport
KY,Grant,Williamstown
KY,Washington,Willisburg
KY,Jessamine,Wilmore
KY,Clark,Winchester
KY,Casey,Windsor
KY,Graves,Wingo
KY,Estill,Winston
KY,Johnson,Wittensville
KY,Knox,Woodbine
KY,Warren,Woodburn
KY,Butler,Woodbury
KY,Knox,Woollum
KY,Leslie,Wooton
KY,Greenup,Worthington
KY,Carroll,Worthville
KY,Morgan,Wrigley
KY,Leslie,Yeaddiss
KY,Perry,Yerkes
KY,Casey,Yosemite
KY,Lee,Zoe
LA,Vermilion,Abbeville
LA,Saint Tammany,Abita Springs
LA,Concordia,Acme
LA,West Baton Rouge,Addis
LA,Catahoula,Aimwell
LA,Tangipahoa,Akers
LA,Livingston,Albany
LA,Rapides,Alexandria
LA,Saint Charles,Ama
LA,Saint Mary,Amelia
LA,Tangipahoa,Amite
LA,Vernon,Anacoco
LA,Washington,Angie
LA,West Feliciana,Angola
LA,Saint Bernard,Arabi
LA,Bienville,Arcadia
LA,Richland,Archibald
LA,Saint Landry,Arnaudville
LA,Natchitoches,Ashland
LA,Claiborne,Athens
LA,Winn,Atlanta
LA,Iberia,Avery Island
LA,East Baton Rouge,Baker
LA,Saint Mary,Baldwin
LA,Rapides,Ball
LA,Jefferson,Barataria
LA,Bossier,Barksdale Afb
LA,Evangeline,Basile
LA,Franklin,Baskin
LA,Morehouse,Bastrop
LA,Pointe Coupee,Batchelor
LA,East Baton Rouge,Baton Rouge
LA,Iberville,Bayou Goula
LA,Caddo,Belcher
LA,Calcasieu,Bell City
LA,Plaquemines,Belle Chasse
LA,Assumption,Belle Rose
LA,Sabine,Belmont
LA,Grant,Bentley
LA,Bossier,Benton
LA,Union,Bernice
LA,Saint Mary,Berwick
LA,Caddo,Bethany
LA,Bienville,Bienville
LA,Caddo,Blanchard
LA,Pointe Coupee,Blanks
LA,Washington,Bogalusa
LA,Morehouse,Bonita
LA,Plaquemines,Boothville
LA,Avoyelles,Bordelonville
LA,Bossier,Bossier City
LA,Terrebonne,Bourg
LA,Saint Charles,Boutte
LA,Rapides,Boyce
LA,Plaquemines,Braithwaite
LA,Acadia,Branch
LA,Saint Martin,Breaux Bridge
LA,Ascension,Brittany
LA,Lafayette,Broussard
LA,West Baton Rouge,Brusly
LA,West Baton Rouge,Bueche
LA,Avoyelles,Bunkie
LA,Plaquemines,Buras
LA,Ascension,Burnside
LA,Saint Tammany,Bush
LA,Saint Martin,Cade
LA,Ouachita,Calhoun
LA,Winn,Calvin
LA,Cameron,Cameron
LA,Natchitoches,Campti
LA,Lafayette,Carencro
LA,Plaquemines,Carlisle
LA,Iberville,Carville
LA,Bienville,Castor
LA,Saint Martin,Cecilia
LA,Avoyelles,Center Point
LA,Saint Mary,Centerville
LA,Saint Bernard,Chalmette
LA,Saint Mary,Charenton
LA,Franklin,Chase
LA,Evangeline,Chataignier
LA,Jackson,Chatham
LA,Terrebonne,Chauvin
LA,Rapides,Cheneyville
LA,Lincoln,Choudrant
LA,Acadia,Church Point
LA,Natchitoches,Clarence
LA,Caldwell,Clarks
LA,Concordia,Clayton
LA,East Feliciana,Clinton
LA,Natchitoches,Cloutierville
LA,Grant,Colfax
LA,Morehouse,Collinston
LA,Caldwell,Columbia
LA,Saint James,Convent
LA,Sabine,Converse
LA,Webster,Cotton Valley
LA,Avoyelles,Cottonport
LA,Red River,Coushatta
LA,Saint Tammany,Covington
LA,Cameron,Creole
LA,Acadia,Crowley
LA,Franklin,Crowville
LA,Webster,Cullen
LA,Lafourche,Cut Off
LA,Ascension,Darrow
LA,Plaquemines,Davant
LA,Vermilion,Delcambre
LA,Richland,Delhi
LA,Madison,Delta
LA,Livingston,Denham Springs
LA,Calcasieu,Dequincy
LA,Beauregard,Deridder
LA,Saint Charles,Des Allemands
LA,Saint Charles,Destrehan
LA,Rapides,Deville
LA,Winn,Dodson
LA,Ascension,Donaldsonville
LA,Terrebonne,Donner
LA,Union,Downsville
LA,Webster,Doyline
LA,Beauregard,Dry Creek
LA,Grant,Dry Prong
LA,Lincoln,Dubach
LA,Webster,Dubberly
LA,Terrebonne,Dulac
LA,Ascension,Duplessis
LA,Avoyelles,Dupont
LA,Lafayette,Duson
LA,Red River,East Point
LA,Rapides,Echo
LA,St John The Baptist,Edgard
LA,Avoyelles,Effie
LA,Acadia,Egan
LA,Allen,Elizabeth
LA,Bossier,Elm Grove
LA,Rapides,Elmer
LA,Jefferson Davis,Elton
LA,Plaquemines,Empire
LA,Catahoula,Enterprise
LA,West Carroll,Epps
LA,Vermilion,Erath
LA,Jackson,Eros
LA,West Baton Rouge,Erwinville
LA,Acadia,Estherwood
LA,East Feliciana,Ethel
LA,Saint Landry,Eunice
LA,Acadia,Evangeline
LA,Vernon,Evans
LA,Avoyelles,Evergreen
LA,Ouachita,Fairbanks
LA,Union,Farmerville
